"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2019-7-5","3,834.65","3,834.65","3,834.65","3,834.65","","-0.75%"
"2019-7-4","3,863.72","3,863.72","3,863.72","3,863.72","","-0.72%"
"2019-7-3","3,891.66","3,891.66","3,891.66","3,891.66","","-1.89%"
"2019-7-2","3,966.67","3,966.67","3,966.67","3,966.67","","3.71%"
"2019-6-28","3,824.67","3,824.67","3,824.67","3,824.67","","-0.20%"
"2019-6-27","3,832.35","3,832.35","3,832.35","3,832.35","","2.71%"
"2019-6-26","3,731.29","3,731.29","3,731.29","3,731.29","","0.40%"
"2019-6-25","3,716.32","3,716.32","3,716.32","3,716.32","","-1.81%"
"2019-6-24","3,784.81","3,784.81","3,784.81","3,784.81","","-0.23%"
"2019-6-21","3,793.47","3,793.47","3,793.47","3,793.47","","-1.22%"
"2019-6-20","3,840.26","3,840.26","3,840.26","3,840.26","","1.00%"
"2019-6-19","3,802.38","3,802.38","3,802.38","3,802.38","","4.20%"
"2019-6-18","3,649.09","3,649.09","3,649.09","3,649.09","","1.10%"
"2019-6-17","3,609.45","3,609.45","3,609.45","3,609.45","","-0.17%"
"2019-6-14","3,615.75","3,615.75","3,615.75","3,615.75","","-1.95%"
"2019-6-13","3,687.83","3,687.83","3,687.83","3,687.83","","0.05%"
"2019-6-12","3,686.06","3,686.06","3,686.06","3,686.06","","-2.88%"
"2019-6-11","3,795.42","3,795.42","3,795.42","3,795.42","","1.99%"
"2019-6-10","3,721.40","3,721.40","3,721.40","3,721.40","","3.85%"
"2019-6-6","3,583.56","3,583.56","3,583.56","3,583.56","","-0.96%"
"2019-6-5","3,618.15","3,618.15","3,618.15","3,618.15","","1.54%"
"2019-6-4","3,563.42","3,563.42","3,563.42","3,563.42","","-2.31%"
"2019-6-3","3,647.53","3,647.53","3,647.53","3,647.53","","-0.58%"
"2019-5-31","3,668.73","3,668.73","3,668.73","3,668.73","","-0.05%"
"2019-5-30","3,670.52","3,670.52","3,670.52","3,670.52","","-0.66%"
"2019-5-29","3,695.02","3,695.02","3,695.02","3,695.02","","-0.61%"
"2019-5-28","3,717.74","3,717.74","3,717.74","3,717.74","","1.67%"
"2019-5-27","3,656.56","3,656.56","3,656.56","3,656.56","","0.40%"
"2019-5-24","3,641.84","3,641.84","3,641.84","3,641.84","","0.15%"
"2019-5-23","3,636.44","3,636.44","3,636.44","3,636.44","","-3.94%"
"2019-5-22","3,785.59","3,785.59","3,785.59","3,785.59","","1.93%"
"2019-5-21","3,714.06","3,714.06","3,714.06","3,714.06","","0.49%"
"2019-5-20","3,696.00","3,696.00","3,696.00","3,696.00","","-2.30%"
"2019-5-17","3,782.86","3,782.86","3,782.86","3,782.86","","-3.48%"
"2019-5-16","3,919.07","3,919.07","3,919.07","3,919.07","","-2.16%"
"2019-5-15","4,005.75","4,005.75","4,005.75","4,005.75","","2.80%"
"2019-5-14","3,896.71","3,896.71","3,896.71","3,896.71","","-3.33%"
"2019-5-10","4,030.98","4,030.98","4,030.98","4,030.98","","2.52%"
"2019-5-9","3,932.08","3,932.08","3,932.08","3,932.08","","-3.20%"
"2019-5-8","4,062.12","4,062.12","4,062.12","4,062.12","","-1.78%"
"2019-5-7","4,135.62","4,135.62","4,135.62","4,135.62","","0.61%"
"2019-5-6","4,110.49","4,110.49","4,110.49","4,110.49","","-5.26%"
"2019-5-3","4,338.92","4,338.92","4,338.92","4,338.92","","1.14%"
"2019-5-2","4,289.95","4,289.95","4,289.95","4,289.95","","0.11%"
"2019-4-30","4,285.32","4,285.32","4,285.32","4,285.32","","-0.56%"
"2019-4-29","4,309.40","4,309.40","4,309.40","4,309.40","","-0.49%"
"2019-4-26","4,330.56","4,330.56","4,330.56","4,330.56","","1.02%"
"2019-4-25","4,286.74","4,286.74","4,286.74","4,286.74","","-3.06%"
"2019-4-24","4,422.19","4,422.19","4,422.19","4,422.19","","0.39%"
"2019-4-23","4,404.86","4,404.86","4,404.86","4,404.86","","-0.32%"
"2019-4-18","4,419.06","4,419.06","4,419.06","4,419.06","","-0.03%"
"2019-4-17","4,420.41","4,420.41","4,420.41","4,420.41","","1.36%"
"2019-4-16","4,361.24","4,361.24","4,361.24","4,361.24","","0.49%"
"2019-4-15","4,339.82","4,339.82","4,339.82","4,339.82","","-0.52%"
"2019-4-12","4,362.70","4,362.70","4,362.70","4,362.70","","0.45%"
"2019-4-11","4,342.97","4,342.97","4,342.97","4,342.97","","-2.30%"
"2019-4-10","4,445.18","4,445.18","4,445.18","4,445.18","","1.25%"
"2019-4-9","4,390.40","4,390.40","4,390.40","4,390.40","","2.54%"
"2019-4-8","4,281.66","4,281.66","4,281.66","4,281.66","","0.40%"
"2019-4-4","4,264.40","4,264.40","4,264.40","4,264.40","","-0.24%"
"2019-4-3","4,274.78","4,274.78","4,274.78","4,274.78","","1.63%"
"2019-4-2","4,206.42","4,206.42","4,206.42","4,206.42","","0.75%"
"2019-4-1","4,175.24","4,175.24","4,175.24","4,175.24","","0.66%"
"2019-3-29","4,147.87","4,147.87","4,147.87","4,147.87","","1.10%"
"2019-3-28","4,102.88","4,102.88","4,102.88","4,102.88","","0.38%"
"2019-3-27","4,087.33","4,087.33","4,087.33","4,087.33","","1.22%"
"2019-3-26","4,038.15","4,038.15","4,038.15","4,038.15","","-0.07%"
"2019-3-25","4,040.97","4,040.97","4,040.97","4,040.97","","-1.75%"
"2019-3-22","4,112.86","4,112.86","4,112.86","4,112.86","","0.68%"
"2019-3-21","4,085.17","4,085.17","4,085.17","4,085.17","","-1.19%"
"2019-3-20","4,134.28","4,134.28","4,134.28","4,134.28","","-1.29%"
"2019-3-19","4,188.10","4,188.10","4,188.10","4,188.10","","0.00%"
"2019-3-18","4,188.26","4,188.26","4,188.26","4,188.26","","0.94%"
"2019-3-15","4,149.23","4,149.23","4,149.23","4,149.23","","1.78%"
"2019-3-14","4,076.57","4,076.57","4,076.57","4,076.57","","-2.61%"
"2019-3-13","4,185.82","4,185.82","4,185.82","4,185.82","","-1.33%"
"2019-3-12","4,242.32","4,242.32","4,242.32","4,242.32","","-0.10%"
"2019-3-11","4,246.39","4,246.39","4,246.39","4,246.39","","1.84%"
"2019-3-8","4,169.68","4,169.68","4,169.68","4,169.68","","-2.60%"
"2019-3-7","4,280.85","4,280.85","4,280.85","4,280.85","","-2.90%"
"2019-3-6","4,408.52","4,408.52","4,408.52","4,408.52","","0.97%"
"2019-3-5","4,365.98","4,365.98","4,365.98","4,365.98","","1.59%"
"2019-3-4","4,297.55","4,297.55","4,297.55","4,297.55","","2.09%"
"2019-3-1","4,209.58","4,209.58","4,209.58","4,209.58","","2.24%"
"2019-2-28","4,117.32","4,117.32","4,117.32","4,117.32","","-0.71%"
"2019-2-27","4,146.89","4,146.89","4,146.89","4,146.89","","-1.30%"
"2019-2-26","4,201.32","4,201.32","4,201.32","4,201.32","","-2.09%"
"2019-2-25","4,291.08","4,291.08","4,291.08","4,291.08","","0.13%"
"2019-2-22","4,285.36","4,285.36","4,285.36","4,285.36","","4.40%"
"2019-2-21","4,104.76","4,104.76","4,104.76","4,104.76","","3.02%"
"2019-2-20","3,984.52","3,984.52","3,984.52","3,984.52","","1.80%"
"2019-2-19","3,914.04","3,914.04","3,914.04","3,914.04","","-2.24%"
"2019-2-18","4,003.89","4,003.89","4,003.89","4,003.89","","1.97%"
"2019-2-15","3,926.53","3,926.53","3,926.53","3,926.53","","-3.54%"
"2019-2-14","4,070.66","4,070.66","4,070.66","4,070.66","","-0.16%"
"2019-2-13","4,077.17","4,077.17","4,077.17","4,077.17","","2.90%"
"2019-2-12","3,962.14","3,962.14","3,962.14","3,962.14","","0.54%"
"2019-2-11","3,940.91","3,940.91","3,940.91","3,940.91","","3.22%"
"2019-2-8","3,817.81","3,817.81","3,817.81","3,817.81","","1.23%"
"2019-2-4","3,771.35","3,771.35","3,771.35","3,771.35","","0.11%"
"2019-2-1","3,767.37","3,767.37","3,767.37","3,767.37","","0.90%"
"2019-1-31","3,733.89","3,733.89","3,733.89","3,733.89","","2.04%"
"2019-1-30","3,659.39","3,659.39","3,659.39","3,659.39","","-0.36%"
"2019-1-29","3,672.67","3,672.67","3,672.67","3,672.67","","0.52%"
"2019-1-28","3,653.49","3,653.49","3,653.49","3,653.49","","-0.64%"
"2019-1-25","3,676.88","3,676.88","3,676.88","3,676.88","","2.76%"
"2019-1-24","3,577.97","3,577.97","3,577.97","3,577.97","","1.76%"
"2019-1-23","3,515.99","3,515.99","3,515.99","3,515.99","","-0.83%"
"2019-1-22","3,545.51","3,545.51","3,545.51","3,545.51","","-2.22%"
"2019-1-21","3,626.12","3,626.12","3,626.12","3,626.12","","1.15%"
"2019-1-18","3,584.82","3,584.82","3,584.82","3,584.82","","3.70%"
"2019-1-17","3,456.78","3,456.78","3,456.78","3,456.78","","-0.36%"
"2019-1-16","3,469.33","3,469.33","3,469.33","3,469.33","","-0.40%"
"2019-1-15","3,483.19","3,483.19","3,483.19","3,483.19","","2.28%"
"2019-1-14","3,405.57","3,405.57","3,405.57","3,405.57","","-1.94%"
"2019-1-11","3,473.03","3,473.03","3,473.03","3,473.03","","1.19%"
"2019-1-10","3,432.06","3,432.06","3,432.06","3,432.06","","1.20%"
"2019-1-9","3,391.37","3,391.37","3,391.37","3,391.37","","1.45%"
"2019-1-8","3,342.75","3,342.75","3,342.75","3,342.75","","0.30%"
"2019-1-7","3,332.80","3,332.80","3,332.80","3,332.80","","1.39%"
"2019-1-4","3,287.17","3,287.17","3,287.17","3,287.17","","1.04%"
"2019-1-3","3,253.45","3,253.45","3,253.45","3,253.45","","-2.74%"
"2019-1-2","3,345.09","3,345.09","3,345.09","3,345.09","","-3.33%"
"2018-12-31","3,460.42","3,460.42","3,460.42","3,460.42","","1.28%"
"2018-12-28","3,416.57","3,416.57","3,416.57","3,416.57","","0.88%"
"2018-12-27","3,386.66","3,386.66","3,386.66","3,386.66","","-1.05%"
"2018-12-24","3,422.69","3,422.69","3,422.69","3,422.69","","-1.19%"
"2018-12-21","3,464.05","3,464.05","3,464.05","3,464.05","","-0.29%"
"2018-12-20","3,474.14","3,474.14","3,474.14","3,474.14","","-2.05%"
"2018-12-19","3,546.75","3,546.75","3,546.75","3,546.75","","-0.44%"
"2018-12-18","3,562.36","3,562.36","3,562.36","3,562.36","","-2.22%"
"2018-12-17","3,643.09","3,643.09","3,643.09","3,643.09","","-0.42%"
"2018-12-14","3,658.58","3,658.58","3,658.58","3,658.58","","-2.65%"
"2018-12-13","3,758.19","3,758.19","3,758.19","3,758.19","","0.43%"
"2018-12-12","3,741.94","3,741.94","3,741.94","3,741.94","","1.04%"
"2018-12-11","3,703.36","3,703.36","3,703.36","3,703.36","","1.66%"
"2018-12-10","3,643.05","3,643.05","3,643.05","3,643.05","","-1.53%"
"2018-12-7","3,699.75","3,699.75","3,699.75","3,699.75","","-0.35%"
"2018-12-6","3,712.69","3,712.69","3,712.69","3,712.69","","-3.82%"
"2018-12-5","3,859.95","3,859.95","3,859.95","3,859.95","","-2.38%"
"2018-12-4","3,954.18","3,954.18","3,954.18","3,954.18","","0.74%"
"2018-12-3","3,925.17","3,925.17","3,925.17","3,925.17","","3.06%"
"2018-11-30","3,808.65","3,808.65","3,808.65","3,808.65","","0.09%"
"2018-11-29","3,805.06","3,805.06","3,805.06","3,805.06","","-1.13%"
"2018-11-28","3,848.54","3,848.54","3,848.54","3,848.54","","1.81%"
"2018-11-27","3,780.28","3,780.28","3,780.28","3,780.28","","0.72%"
"2018-11-26","3,753.42","3,753.42","3,753.42","3,753.42","","0.75%"
"2018-11-23","3,725.33","3,725.33","3,725.33","3,725.33","","-1.67%"
"2018-11-22","3,788.71","3,788.71","3,788.71","3,788.71","","-0.48%"
"2018-11-21","3,806.94","3,806.94","3,806.94","3,806.94","","1.42%"
"2018-11-20","3,753.81","3,753.81","3,753.81","3,753.81","","-3.68%"
"2018-11-19","3,897.33","3,897.33","3,897.33","3,897.33","","1.13%"
"2018-11-16","3,853.96","3,853.96","3,853.96","3,853.96","","1.05%"
"2018-11-15","3,814.00","3,814.00","3,814.00","3,814.00","","2.75%"
"2018-11-14","3,711.82","3,711.82","3,711.82","3,711.82","","-0.68%"
"2018-11-13","3,737.12","3,737.12","3,737.12","3,737.12","","0.98%"
"2018-11-12","3,701.01","3,701.01","3,701.01","3,701.01","","-0.36%"
"2018-11-9","3,714.49","3,714.49","3,714.49","3,714.49","","-1.79%"
"2018-11-8","3,782.30","3,782.30","3,782.30","3,782.30","","-1.41%"
"2018-11-7","3,836.46","3,836.46","3,836.46","3,836.46","","0.41%"
"2018-11-6","3,820.66","3,820.66","3,820.66","3,820.66","","-0.11%"
"2018-11-5","3,824.84","3,824.84","3,824.84","3,824.84","","-2.35%"
"2018-11-2","3,916.73","3,916.73","3,916.73","3,916.73","","7.80%"
"2018-11-1","3,633.35","3,633.35","3,633.35","3,633.35","","4.16%"
"2018-10-31","3,488.15","3,488.15","3,488.15","3,488.15","","4.03%"
"2018-10-30","3,352.88","3,352.88","3,352.88","3,352.88","","-1.05%"
"2018-10-29","3,388.31","3,388.31","3,388.31","3,388.31","","-0.88%"
"2018-10-26","3,418.55","3,418.55","3,418.55","3,418.55","","-2.60%"
"2018-10-25","3,509.81","3,509.81","3,509.81","3,509.81","","-2.87%"
"2018-10-24","3,613.64","3,613.64","3,613.64","3,613.64","","-2.07%"
"2018-10-23","3,689.98","3,689.98","3,689.98","3,689.98","","-4.18%"
"2018-10-22","3,850.93","3,850.93","3,850.93","3,850.93","","2.92%"
"2018-10-19","3,741.58","3,741.58","3,741.58","3,741.58","","0.77%"
"2018-10-18","3,713.06","3,713.06","3,713.06","3,713.06","","0.14%"
"2018-10-16","3,707.81","3,707.81","3,707.81","3,707.81","","0.50%"
"2018-10-15","3,689.31","3,689.31","3,689.31","3,689.31","","-1.50%"
"2018-10-12","3,745.62","3,745.62","3,745.62","3,745.62","","4.31%"
"2018-10-11","3,590.76","3,590.76","3,590.76","3,590.76","","-7.05%"
"2018-10-10","3,863.03","3,863.03","3,863.03","3,863.03","","-1.02%"
"2018-10-9","3,902.88","3,902.88","3,902.88","3,902.88","","-0.41%"
"2018-10-8","3,918.76","3,918.76","3,918.76","3,918.76","","-3.39%"
"2018-10-5","4,056.44","4,056.44","4,056.44","4,056.44","","-3.43%"
"2018-10-4","4,200.48","4,200.48","4,200.48","4,200.48","","-2.16%"
"2018-10-3","4,293.06","4,293.06","4,293.06","4,293.06","","0.10%"
"2018-10-2","4,288.69","4,288.69","4,288.69","4,288.69","","-1.21%"
"2018-9-28","4,341.42","4,341.42","4,341.42","4,341.42","","0.36%"
"2018-9-27","4,325.72","4,325.72","4,325.72","4,325.72","","-0.33%"
"2018-9-26","4,339.89","4,339.89","4,339.89","4,339.89","","1.23%"
"2018-9-24","4,287.30","4,287.30","4,287.30","4,287.30","","-1.83%"
"2018-9-21","4,367.26","4,367.26","4,367.26","4,367.26","","2.63%"
"2018-9-20","4,255.39","4,255.39","4,255.39","4,255.39","","0.05%"
"2018-9-19","4,253.18","4,253.18","4,253.18","4,253.18","","1.55%"
"2018-9-18","4,188.19","4,188.19","4,188.19","4,188.19","","1.48%"
"2018-9-17","4,126.91","4,126.91","4,126.91","4,126.91","","-2.55%"
"2018-9-14","4,234.91","4,234.91","4,234.91","4,234.91","","1.55%"
"2018-9-13","4,170.23","4,170.23","4,170.23","4,170.23","","3.81%"
"2018-9-12","4,017.13","4,017.13","4,017.13","4,017.13","","-0.56%"
"2018-9-11","4,039.70","4,039.70","4,039.70","4,039.70","","-1.02%"
"2018-9-10","4,081.53","4,081.53","4,081.53","4,081.53","","-3.28%"
"2018-9-7","4,219.85","4,219.85","4,219.85","4,219.85","","0.00%"
"2018-9-6","4,219.89","4,219.89","4,219.89","4,219.89","","-1.86%"
"2018-9-5","4,299.75","4,299.75","4,299.75","4,299.75","","-2.35%"
"2018-9-4","4,403.18","4,403.18","4,403.18","4,403.18","","2.18%"
"2018-9-3","4,309.32","4,309.32","4,309.32","4,309.32","","-1.79%"
"2018-8-31","4,387.95","4,387.95","4,387.95","4,387.95","","-0.65%"
"2018-8-30","4,416.56","4,416.56","4,416.56","4,416.56","","-1.08%"
"2018-8-29","4,464.80","4,464.80","4,464.80","4,464.80","","0.36%"
"2018-8-28","4,448.97","4,448.97","4,448.97","4,448.97","","-0.17%"
"2018-8-27","4,456.74","4,456.74","4,456.74","4,456.74","","2.73%"
"2018-8-24","4,338.29","4,338.29","4,338.29","4,338.29","","-1.29%"
"2018-8-23","4,394.84","4,394.84","4,394.84","4,394.84","","0.50%"
"2018-8-22","4,373.03","4,373.03","4,373.03","4,373.03","","0.10%"
"2018-8-21","4,368.60","4,368.60","4,368.60","4,368.60","","4.04%"
"2018-8-20","4,199.03","4,199.03","4,199.03","4,199.03","","1.90%"
"2018-8-17","4,120.63","4,120.63","4,120.63","4,120.63","","0.12%"
"2018-8-16","4,115.83","4,115.83","4,115.83","4,115.83","","-1.00%"
"2018-8-15","4,157.61","4,157.61","4,157.61","4,157.61","","-4.07%"
"2018-8-14","4,333.80","4,333.80","4,333.80","4,333.80","","-6.22%"
"2018-8-13","4,621.48","4,621.48","4,621.48","4,621.48","","-2.31%"
"2018-8-10","4,730.61","4,730.61","4,730.61","4,730.61","","0.09%"
"2018-8-9","4,726.44","4,726.44","4,726.44","4,726.44","","2.82%"
"2018-8-8","4,597.00","4,597.00","4,597.00","4,597.00","","0.34%"
"2018-8-7","4,581.21","4,581.21","4,581.21","4,581.21","","2.52%"
"2018-8-6","4,468.66","4,468.66","4,468.66","4,468.66","","-0.64%"
"2018-8-3","4,497.40","4,497.40","4,497.40","4,497.40","","-1.74%"
"2018-8-2","4,576.89","4,576.89","4,576.89","4,576.89","","-2.36%"
"2018-8-1","4,687.49","4,687.49","4,687.49","4,687.49","","0.02%"
"2018-7-31","4,686.55","4,686.55","4,686.55","4,686.55","","-2.69%"
"2018-7-30","4,815.94","4,815.94","4,815.94","4,815.94","","-1.56%"
"2018-7-27","4,892.27","4,892.27","4,892.27","4,892.27","","0.78%"
"2018-7-26","4,854.27","4,854.27","4,854.27","4,854.27","","-1.31%"
"2018-7-25","4,918.92","4,918.92","4,918.92","4,918.92","","0.94%"
"2018-7-24","4,873.02","4,873.02","4,873.02","4,873.02","","1.54%"
"2018-7-23","4,799.09","4,799.09","4,799.09","4,799.09","","-0.65%"
"2018-7-20","4,830.53","4,830.53","4,830.53","4,830.53","","-0.34%"
"2018-7-19","4,847.24","4,847.24","4,847.24","4,847.24","","-1.21%"
"2018-7-18","4,906.77","4,906.77","4,906.77","4,906.77","","-0.52%"
"2018-7-17","4,932.65","4,932.65","4,932.65","4,932.65","","-1.78%"
"2018-7-16","5,022.16","5,022.16","5,022.16","5,022.16","","0.27%"
"2018-7-13","5,008.75","5,008.75","5,008.75","5,008.75","","1.27%"
"2018-7-12","4,945.74","4,945.74","4,945.74","4,945.74","","3.66%"
"2018-7-11","4,771.11","4,771.11","4,771.11","4,771.11","","-1.01%"
"2018-7-10","4,819.58","4,819.58","4,819.58","4,819.58","","-1.40%"
"2018-7-9","4,887.89","4,887.89","4,887.89","4,887.89","","2.83%"
"2018-7-6","4,753.34","4,753.34","4,753.34","4,753.34","","0.72%"
"2018-7-5","4,719.52","4,719.52","4,719.52","4,719.52","","-1.07%"
"2018-7-4","4,770.80","4,770.80","4,770.80","4,770.80","","-3.29%"
"2018-7-3","4,932.99","4,932.99","4,932.99","4,932.99","","-1.38%"
"2018-6-29","5,002.23","5,002.23","5,002.23","5,002.23","","4.06%"
"2018-6-28","4,806.85","4,806.85","4,806.85","4,806.85","","0.25%"
"2018-6-27","4,794.87","4,794.87","4,794.87","4,794.87","","-3.87%"
"2018-6-26","4,987.70","4,987.70","4,987.70","4,987.70","","-0.70%"
"2018-6-25","5,023.09","5,023.09","5,023.09","5,023.09","","-1.87%"
"2018-6-22","5,118.64","5,118.64","5,118.64","5,118.64","","1.00%"
"2018-6-21","5,068.11","5,068.11","5,068.11","5,068.11","","-1.48%"
"2018-6-20","5,144.13","5,144.13","5,144.13","5,144.13","","1.37%"
"2018-6-19","5,074.46","5,074.46","5,074.46","5,074.46","","-4.86%"
"2018-6-15","5,333.47","5,333.47","5,333.47","5,333.47","","-0.61%"
"2018-6-14","5,366.03","5,366.03","5,366.03","5,366.03","","-1.81%"
"2018-6-13","5,464.73","5,464.73","5,464.73","5,464.73","","-2.38%"
"2018-6-12","5,598.20","5,598.20","5,598.20","5,598.20","","0.46%"
"2018-6-11","5,572.69","5,572.69","5,572.69","5,572.69","","1.23%"
"2018-6-8","5,505.17","5,505.17","5,505.17","5,505.17","","-1.51%"
"2018-6-7","5,589.81","5,589.81","5,589.81","5,589.81","","-0.29%"
"2018-6-6","5,606.18","5,606.18","5,606.18","5,606.18","","2.52%"
"2018-6-5","5,468.51","5,468.51","5,468.51","5,468.51","","1.11%"
"2018-6-4","5,408.24","5,408.24","5,408.24","5,408.24","","1.26%"
"2018-6-1","5,340.85","5,340.85","5,340.85","5,340.85","","-0.30%"
"2018-5-31","5,356.99","5,356.99","5,356.99","5,356.99","","1.18%"
"2018-5-30","5,294.26","5,294.26","5,294.26","5,294.26","","-0.86%"
"2018-5-29","5,340.00","5,340.00","5,340.00","5,340.00","","-0.67%"
"2018-5-28","5,375.91","5,375.91","5,375.91","5,375.91","","1.49%"
"2018-5-25","5,296.96","5,296.96","5,296.96","5,296.96","","0.12%"
"2018-5-24","5,290.39","5,290.39","5,290.39","5,290.39","","0.94%"
"2018-5-23","5,241.12","5,241.12","5,241.12","5,241.12","","-0.36%"
"2018-5-21","5,260.18","5,260.18","5,260.18","5,260.18","","0.87%"
"2018-5-18","5,214.82","5,214.82","5,214.82","5,214.82","","-0.42%"
"2018-5-17","5,236.71","5,236.71","5,236.71","5,236.71","","0.57%"
"2018-5-16","5,206.81","5,206.81","5,206.81","5,206.81","","0.44%"
"2018-5-15","5,184.22","5,184.22","5,184.22","5,184.22","","-0.99%"
"2018-5-14","5,236.05","5,236.05","5,236.05","5,236.05","","1.62%"
"2018-5-11","5,152.68","5,152.68","5,152.68","5,152.68","","-0.44%"
"2018-5-10","5,175.41","5,175.41","5,175.41","5,175.41","","1.84%"
"2018-5-9","5,081.66","5,081.66","5,081.66","5,081.66","","0.14%"
"2018-5-8","5,074.66","5,074.66","5,074.66","5,074.66","","2.37%"
"2018-5-7","4,957.35","4,957.35","4,957.35","4,957.35","","-0.17%"
"2018-5-4","4,966.02","4,966.02","4,966.02","4,966.02","","-0.77%"
"2018-5-3","5,004.52","5,004.52","5,004.52","5,004.52","","-0.38%"
"2018-5-2","5,023.57","5,023.57","5,023.57","5,023.57","","0.37%"
"2018-4-30","5,005.22","5,005.22","5,005.22","5,005.22","","1.95%"
"2018-4-27","4,909.50","4,909.50","4,909.50","4,909.50","","1.09%"
"2018-4-26","4,856.64","4,856.64","4,856.64","4,856.64","","-3.04%"
"2018-4-25","5,009.00","5,009.00","5,009.00","5,009.00","","-1.70%"
"2018-4-24","5,095.82","5,095.82","5,095.82","5,095.82","","0.99%"
"2018-4-23","5,045.85","5,045.85","5,045.85","5,045.85","","-1.83%"
"2018-4-20","5,139.73","5,139.73","5,139.73","5,139.73","","-2.40%"
"2018-4-19","5,266.23","5,266.23","5,266.23","5,266.23","","1.61%"
"2018-4-18","5,182.98","5,182.98","5,182.98","5,182.98","","0.27%"
"2018-4-17","5,169.25","5,169.25","5,169.25","5,169.25","","-2.23%"
"2018-4-16","5,287.29","5,287.29","5,287.29","5,287.29","","-0.62%"
"2018-4-13","5,320.43","5,320.43","5,320.43","5,320.43","","-0.48%"
"2018-4-12","5,346.06","5,346.06","5,346.06","5,346.06","","-0.59%"
"2018-4-11","5,377.93","5,377.93","5,377.93","5,377.93","","-0.80%"
"2018-4-10","5,421.46","5,421.46","5,421.46","5,421.46","","2.58%"
"2018-4-9","5,285.24","5,285.24","5,285.24","5,285.24","","2.33%"
"2018-4-6","5,164.67","5,164.67","5,164.67","5,164.67","","0.00%"
"2018-4-4","5,164.58","5,164.58","5,164.58","5,164.58","","-3.21%"
"2018-4-3","5,335.67","5,335.67","5,335.67","5,335.67","","0.51%"
"2018-3-29","5,308.46","5,308.46","5,308.46","5,308.46","","-0.69%"
"2018-3-28","5,345.45","5,345.45","5,345.45","5,345.45","","-4.65%"
"2018-3-27","5,606.05","5,606.05","5,606.05","5,606.05","","1.29%"
"2018-3-26","5,534.43","5,534.43","5,534.43","5,534.43","","1.45%"
"2018-3-23","5,455.32","5,455.32","5,455.32","5,455.32","","-3.76%"
"2018-3-22","5,668.56","5,668.56","5,668.56","5,668.56","","-2.12%"
"2018-3-21","5,791.24","5,791.24","5,791.24","5,791.24","","-1.68%"
"2018-3-20","5,890.21","5,890.21","5,890.21","5,890.21","","1.52%"
"2018-3-19","5,801.90","5,801.90","5,801.90","5,801.90","","0.05%"
"2018-3-16","5,798.89","5,798.89","5,798.89","5,798.89","","-0.42%"
"2018-3-15","5,823.20","5,823.20","5,823.20","5,823.20","","0.13%"
"2018-3-14","5,815.37","5,815.37","5,815.37","5,815.37","","-0.47%"
"2018-3-13","5,843.12","5,843.12","5,843.12","5,843.12","","-0.02%"
"2018-3-12","5,844.46","5,844.46","5,844.46","5,844.46","","1.66%"
"2018-3-9","5,748.80","5,748.80","5,748.80","5,748.80","","2.09%"
"2018-3-8","5,631.29","5,631.29","5,631.29","5,631.29","","1.14%"
"2018-3-7","5,568.07","5,568.07","5,568.07","5,568.07","","-0.50%"
"2018-3-6","5,596.29","5,596.29","5,596.29","5,596.29","","2.42%"
"2018-3-5","5,463.95","5,463.95","5,463.95","5,463.95","","-1.72%"
"2018-3-2","5,559.54","5,559.54","5,559.54","5,559.54","","-1.55%"
"2018-3-1","5,646.96","5,646.96","5,646.96","5,646.96","","1.53%"
"2018-2-28","5,561.59","5,561.59","5,561.59","5,561.59","","-0.54%"
"2018-2-27","5,592.04","5,592.04","5,592.04","5,592.04","","-0.61%"
"2018-2-26","5,626.08","5,626.08","5,626.08","5,626.08","","2.31%"
"2018-2-23","5,499.32","5,499.32","5,499.32","5,499.32","","0.72%"
"2018-2-22","5,460.20","5,460.20","5,460.20","5,460.20","","-0.70%"
"2018-2-21","5,498.94","5,498.94","5,498.94","5,498.94","","1.02%"
"2018-2-20","5,443.32","5,443.32","5,443.32","5,443.32","","1.58%"
"2018-2-15","5,358.49","5,358.49","5,358.49","5,358.49","","2.08%"
"2018-2-14","5,249.19","5,249.19","5,249.19","5,249.19","","1.69%"
"2018-2-13","5,161.89","5,161.89","5,161.89","5,161.89","","2.46%"
"2018-2-12","5,037.84","5,037.84","5,037.84","5,037.84","","0.22%"
"2018-2-9","5,026.69","5,026.69","5,026.69","5,026.69","","-2.91%"
"2018-2-8","5,177.15","5,177.15","5,177.15","5,177.15","","1.17%"
"2018-2-7","5,117.08","5,117.08","5,117.08","5,117.08","","0.12%"
"2018-2-6","5,110.76","5,110.76","5,110.76","5,110.76","","-6.59%"
"2018-2-5","5,471.22","5,471.22","5,471.22","5,471.22","","-1.51%"
"2018-2-2","5,555.30","5,555.30","5,555.30","5,555.30","","1.13%"
"2018-2-1","5,493.43","5,493.43","5,493.43","5,493.43","","-0.97%"
"2018-1-31","5,547.43","5,547.43","5,547.43","5,547.43","","0.92%"
"2018-1-30","5,496.93","5,496.93","5,496.93","5,496.93","","-0.90%"
"2018-1-29","5,547.09","5,547.09","5,547.09","5,547.09","","-2.63%"
"2018-1-26","5,697.10","5,697.10","5,697.10","5,697.10","","0.32%"
"2018-1-25","5,679.01","5,679.01","5,679.01","5,679.01","","-1.22%"
"2018-1-24","5,749.34","5,749.34","5,749.34","5,749.34","","-0.12%"
